Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description,,Processed
1060,FALSE,,TRUE,Designs maps based on open data,TRUE,uses NASA -  DigitalGlobe -  USGS data in Mapbox Satellite,FALSE,,FALSE,,,0
1061,FALSE,,FALSE,,TRUE,draws insights for models and benchmarks from census -  economic -  legal and geospatial data.,FALSE,,FALSE,,,0
1063,FALSE,,FALSE,,TRUE,uses open data to enhance reports and track statistics.,FALSE,,FALSE,,,0
1064,TRUE,Advocates for issues related to potential of open data for enterpreneurship.,FALSE,,FALSE,,FALSE,,FALSE,,,0
1065,FALSE,,TRUE,"uses open source to build up a platform Kixi for sharing information about energy and environment, trying to realize the potential of building up zero carbon infrastructure. ",TRUE,Data analysis - e.g. the identification of  potential efficiency savings to the NHS of Â£200 million,FALSE,,FALSE,,,0
1066,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1067,FALSE,,TRUE,created PatentVest -  a fully-integrated analytic and reporting platform that measures -  scores and ranks every patent and application in the USPTO database.,FALSE,,FALSE,,FALSE,,,0
1068,TRUE,uses the open Google Places API to generate a database of pharmacies in France and open health data to generate a database of medicinal drugs available to the public,FALSE,,FALSE,,FALSE,,FALSE,,,0
1069,FALSE,,FALSE,"Collect and analyze open datas in newspapers, magazines, TVs and internet to share transparent media informations and analysis results through tables and figures.",FALSE,,FALSE,,FALSE,,,0
1070,FALSE,,TRUE,"uses open data to provide service of tracking and reporting side effects of drugs, medical devices, and vaccines. Users can be informed of government safety alerts, other patients' experience and the latest news and research relating to products on the Watch List.",FALSE,,FALSE,,FALSE,,,0
1070,FALSE,,TRUE,Uses healthcare open data to inform users of doctors and healthcare providers.,FALSE,,FALSE,,FALSE,,,0
1071,FALSE,,FALSE,,TRUE,inventory analysis and evaluation.,FALSE,,FALSE,,,0
1071,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1072,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,,,0
1073,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,,,0
1074,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,,,0
1075,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,,,0
1076,FALSE,,TRUE,MicroStrategy app uses public data from CMS -  CDC and the U.S. Census Bureau to compare quality data for more than 880 - 000 health care providers and 4 - 000 hospitals based on geographic location and type of procedure.,FALSE,,FALSE,,FALSE,,,0
1077,FALSE,,TRUE,Skills Route app uses education data,FALSE,,FALSE,,FALSE,,,0
1078,FALSE,,TRUE,PatBase is a global database with patent information in 7 languages,FALSE,,FALSE,,FALSE,,,0
1079,FALSE,,FALSE,,TRUE,In collaboration with partners -  uses open data to deliver information to users,FALSE,,FALSE,,,0
1080,FALSE,,FALSE,Filter open datas through artificial intelligence and mobile development to design and develope quality products by highlighting the usability and user experience.,FALSE,,FALSE,,FALSE,,,0
1081,FALSE,,FALSE,,TRUE,policy analysis,FALSE,,FALSE,,,0
1082,FALSE,,FALSE,"uses open data to create visualizations and representations across a multitude of fields including tracking traffic incidence, CO2 emission, monitoring hospital quality, etc",FALSE,,FALSE,,FALSE,,,0
1083,TRUE,Uses open data to promote health and safety.,FALSE,,FALSE,,TRUE,publishes guides for preventing unintentional injuries and deaths,FALSE,,,0
1084,FALSE,,TRUE,"NRGI launched an intitiative ""Catalyzing Open Data for Extractives"" to develop new methods  to using extractive data for accountability and improved governance -  including data trainings -  data tools and analysis""",FALSE,,FALSE,,FALSE,,,0
1085,FALSE,,FALSE,,FALSE,,TRUE,Uses open datas to promote the development of education and research activities in the Republic of Kazakhstan and the formation of Astana as the research and educational center of Eurasia.,FALSE,,,0
1086,FALSE,,FALSE,,TRUE,"Uses open datas to educate, demonstrate and provide support for clean energy technologies, practices, and policies, aiming to advance a sustainable energy economy.",FALSE,,FALSE,,,0
1087,TRUE,uses federal nutritional info open dataset to calculate and provide a health score for food options in the user's vicinity to encourage heathy food choices and healthy lifestyles,FALSE,"Uses open geolocation data to generate map of local food options near users. In addition to the federal nutritional info open dataset, information has been drawn from non-governmental*, municipal, provincial, and additional federal datasets not available through the Open Data portal. Neighbourfood uses local information to provide a context for choosing food to support a healthy lifestyle. Beyond just chain restaurants, users can explore the options available from community food trees and gardens, local food vendors, and nearby supermarkets.",FALSE,,FALSE,,FALSE,,,0
1088,FALSE,,FALSE,"Neil Squire Society empowers Canadians with disabilities through the use of computer-based assistive technologies, research and development, and various employment programs. ",FALSE,,FALSE,,FALSE,,,0
1089,FALSE,,FALSE,"Uses open datas to build accessible online tools and provide research and experts that canâ€™t be found anywhere else, all to help consumers take back control of their choices in credit cards, insurance, loans or expenses like hospital costs.",FALSE,,FALSE,,FALSE,,,0
1090,FALSE,,FALSE,,TRUE,helps customers save energy,FALSE,,FALSE,,,0
1091,FALSE,,TRUE,"uses open data to provide cost-effective, high-quality, and reliable real-time information to the riders and managers of public transit.",FALSE,,FALSE,,FALSE,,,0
1092,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1093,FALSE,,FALSE,,TRUE,The Establishment Survey -  conducted annually to generate information on the local TV environment -  is enhanced using open data from the National Institute of Statistics and Geography and the National Council of Population.,FALSE,,FALSE,,,0
1094,FALSE,,FALSE,"Based on the open datas from Employment and Social Development Canada, Niew Labs aims to help Canadian youths to choose future career paths by searching by various professions and view visualizations of projected employment statistics and job prospects for the chosen field. ",FALSE,,FALSE,,FALSE,,,0
1095,FALSE,,FALSE,"Uses open datas to create a reliable, efficient and client-driven public system for management. Main areas NITEC focuses on are IT program service and ""electronic government"" cooperation. ",FALSE,,FALSE,,FALSE,,,0
1096,FALSE,,FALSE,,TRUE,uses open data to analyze the marketing potential of new technology -  uses patent data to review the status of early-stage technology and statistics data to gain insights on economic values.,FALSE,,FALSE,,,0
1097,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1098,FALSE,,TRUE,uses open data in various investigations -  e.g. Preto no Branco,FALSE,,FALSE,,FALSE,,,0
1099,TRUE,created platform with Congressional data,FALSE,,FALSE,,FALSE,,FALSE,,,0
1100,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,0
1101,TRUE,InfoAmazonia provides timely news and reports of the endangered Amazon region. A network of organizations and journalists deliver updates from the nine countries of the forest. The data used will always be freely available for download and will be renewed frequently. The comparison between stories and data aims to improve publicâ€™s perception of issues in the Amazon region. infoamazonia.org/,FALSE,,FALSE,,FALSE,,FALSE,,,0
1102,FALSE,,TRUE,EuropeanaBeacon app uses Europeana open data,FALSE,,FALSE,,FALSE,,,0
1103,FALSE,,FALSE,Uses open data to provide free transportation information for the urban residents and tourists.,FALSE,,FALSE,,FALSE,,,0
1104,FALSE,,FALSE,"Based on datas of small businesses' actual performances, not personal credit, OnDeck aims to solve major financing issue facing small businesses.",FALSE,,FALSE,,FALSE,,,0
1105,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1106,TRUE,use of open data in various projects -  e.g. 311 vs 10-ONE -  Austin Restaurant Scores,FALSE,,FALSE,,FALSE,,FALSE,,,0
1107,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,,,0
1108,FALSE,,FALSE,Crime in Chicago is a data visualization by Open City that lets you explore crime trends in Chicago's 50 wards. It was built using open data about Chicago crimes released by the Chicago Police Department.,FALSE,,FALSE,,FALSE,,,0
1109,FALSE,,TRUE,Create new services based on open budget data (citizenbudget.ru - map of municipal budgets and local communities) and housing data (LiveableCity - index of comfortable life in St Petersburg),FALSE,,TRUE,Research about open data: use cases and best practices -  current state -  trends -  influence on economics -  etc.,TRUE,We use and analyze any types of open data but now we are more focused on data for making cities better with technologies (different types of urban data -  transportation data -  geomapping -  etc). Also we develop unified format for publishing budgets. Also we use data that are not real open data but published openly (public information). We collect it -  parse and visualize manually or trying to automate it if possible.,,0
1110,FALSE,,TRUE,apps showing results of inspections by Czech authorities -  maps of public contracts and public budget spending,TRUE,app showing data about schools linked from different official registers,FALSE,,FALSE,,,0
1111,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1112,TRUE,"ODI aims to connect, equip and inspire people around the world to innovate with data through training, nurturing and collaboration.",FALSE,ODI focuses on sector themes to bring open dataâ€™s benefits to specific areas of society and industry across the Data Spectrum.,FALSE,,FALSE,,FALSE,,,0
1113,FALSE,,TRUE,illegal dumping mapper; municipality procurement visualizer; water surface quality visualizer; election monitoring visualizer,FALSE,,FALSE,,FALSE,,,0
1115,TRUE,"Uses open data in various civic projects leading to increased transparency and fostering a better trust-oriented relationship between the government and the citizens, as well as more dialogue and productive exchange between third parties (citizens -  CSOs -  activists and others) and the government  allowing for better governance.",FALSE,,FALSE,,TRUE,Opening Data for Better Education in Aceh' Following the enactment of the Freedom of Information (FoI) Act in 2008 -  Public Service Delivery Information Offices (PPIDs) were established as a central point for citizens to request information from their government. However -  the uptake of FoI is low due to citizensâ€™ poor awareness of FoI.   The project supported local CSOs to identify their information needs and to build their capacities for analysing and using provided open government data. At the same time -  it also helped Banda Aceh's Department of Education to understand and know the information needs of local CSOs -  and capacitated their staff to proactively disclose education data in open formats.,FALSE,,,0
1116,TRUE,GM Bus Times;Hampshire County Council Linked Data trial;City of Things,FALSE,,FALSE,,FALSE,,FALSE,,,0
1117,TRUE,"Uses sustainable data and technology to eliminate the poorverty, support the inclusion of citizens in the governance and development of their society, and support and promote efforts by responsive governments, particularly in Africa.",FALSE,,FALSE,,FALSE,,FALSE,,,0
1118,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1119,TRUE,various projects related to open data -  e.g. Open Data and Digital Services - Foundations for a New Information Economy,FALSE,,FALSE,,FALSE,,FALSE,,,0
1120,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1121,TRUE,various projects related to open data -  e.g. data journalism -,FALSE,,FALSE,,FALSE,,FALSE,,,0
1122,TRUE,various projects related to open data -  e.g. School of data,FALSE,,FALSE,,FALSE,,FALSE,,,0
1123,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1124,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1125,TRUE,various projects related to open data -  e.g. Data workshops,FALSE,,FALSE,,FALSE,,FALSE,,,0
1126,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1127,TRUE,various projects related to open data -  e.g. Hackathons -  School of data,FALSE,,FALSE,,FALSE,,FALSE,,,0
1128,TRUE,various projects related to open data -  e.g. School of data,FALSE,,FALSE,,FALSE,,FALSE,,,0
1129,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1130,TRUE,various projects related to open data -  e.g.JurisWiki,FALSE,,FALSE,,FALSE,,FALSE,,,0
1131,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1132,TRUE,various projects related to open data -  e.g.Opespendingnepal.org,FALSE,,FALSE,,FALSE,,FALSE,,,0
1133,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1134,TRUE,various projects related to open data -  e.g. School of data,FALSE,,FALSE,,FALSE,,FALSE,,,0
1135,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1136,TRUE,various projects related to open data -  e.g. Open Culture Hackathon,FALSE,,FALSE,,FALSE,,FALSE,,,0
1137,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1138,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1139,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1140,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1141,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1142,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,,,0
1143,FALSE,,FALSE,"Uses open datas about any Canadian address or postal code to connect supporters with their political representatives, provide relevant information based on the user's electoral district, as well as map potential voters, donors and volunteers to electoral ridings.",FALSE,,FALSE,,FALSE,,,0
1144,TRUE,uses open data is various projects -  e.g. Ha(r)ckeology,FALSE,,FALSE,,FALSE,,FALSE,,,0
1145,FALSE,,TRUE,developing a standardized format to enable sharing of community resource directory data,FALSE,,FALSE,,FALSE,,,0
1146,TRUE,open data based platforms such as Open Cultuur Data; openspending.nl,FALSE,,FALSE,,FALSE,,FALSE,,,0
1148,TRUE,works withcommunities engaged in the Open Data movement.,FALSE,,FALSE,,FALSE,,FALSE,,,0
1150,FALSE,,FALSE,"With OpenGovâ€™s cloud-based platform, state and local governments of all sizes collaborate more effectively, make smarter data-driven decisions, and achieve greater transparency.",FALSE,,FALSE,,FALSE,,,0
1152,FALSE,,FALSE,"Uses open municiple data, official and citizen information to provide updated records and reports to the public, which allows citizens to supervise the municiple government agencies more efficiently.",FALSE,,FALSE,,FALSE,,,0
1153,TRUE,use of open data in various projects -  e.g. Open Budget,FALSE,,FALSE,,FALSE,,FALSE,,,0
1154,TRUE,uses public information on political candidates -  elected representatives -  and legislative activity in Italy.,FALSE,,FALSE,,FALSE,,FALSE,,,0
1157,FALSE,,FALSE,,TRUE,platform is designed to integrate open data so users can better manage and evaluate their programs.,FALSE,,FALSE,,,0
1158,FALSE,,FALSE,"Uses open datas to create customer engagement platform for utilities.  The platform combines insightful analytics, behavioral science, and cutting-edge design to fuel success in a new energy landscape.",FALSE,,FALSE,,FALSE,,,0
1159,TRUE,"Using the power of data and information technology to connect governments to real estate entrepreneurs who, together, will build exciting, beautiful, distinct, and sustainable cities and towns of the future.",FALSE,,FALSE,,FALSE,,FALSE,,,0
1160,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,,,0
1161,FALSE,,FALSE,Uses open datas to to work with thought-leading partners to enable innovation and ground-breaking research designed to improve patient care and patient value. ,FALSE,,FALSE,,FALSE,,,0
1162,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1163,FALSE,,FALSE,"Uses open data to provide transparent government information to the public, which helps citizens to supervise the government and improve public policies. ",FALSE,,FALSE,,FALSE,,,0
1164,TRUE,advocates that open source CMS doesn't mean a compromise in security because professionals can look at code to identify and address security issues ,FALSE,Plone is an open source Content Management System,FALSE,,FALSE,,FALSE,,,0
1165,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1166,FALSE,,TRUE,The platform provides information on emissions in surrounding areas. Users can compare -  for example -  the Talvivaara mine and coal-fired central Helsinki various pollutants emission levels.,FALSE,,FALSE,,FALSE,,,0
1167,FALSE,,TRUE,app Me voy en bici uses open data,FALSE,,FALSE,,FALSE,,,0
1168,FALSE,,FALSE,"Builds platforms for integrating, managing, and securing data on top of which we layer applications for fully interactive human-driven, machine-assisted analysis.",FALSE,,FALSE,,FALSE,,,0
1169,FALSE,,FALSE,"Builds platforms which take the power of machine learning and marries it with story telling of data visualization to give customers clear, actionable insights on global trade.",FALSE,,FALSE,,FALSE,,,0
1170,FALSE,,FALSE,,TRUE,members provide patent search -  analysis -  and legal status monitoring services.,FALSE,,FALSE,,,0
1171,FALSE,,FALSE,"PatientsLikeMe centered its business by aligning patient and industry interests through data-sharing partnerships. They work with trusted nonprofit, research and industry Partners who use this health data to improve products, services and care for patients. ",FALSE,,FALSE,,FALSE,,,0
1172,FALSE,,TRUE,devleops products that enable patent research,FALSE,,FALSE,,FALSE,,,0
1173,FALSE,,FALSE,Uses open datas to give young people the most affordable loan rate by looking beyond their credit score to who they are and where theyâ€™re going.,FALSE,,FALSE,,FALSE,,,0
1174,FALSE,,TRUE,Resource Advisor is an online tool that enables energy benchmarking based on District Department of the Environment data,FALSE,,FALSE,,FALSE,,,0
1175,FALSE,,FALSE,,TRUE,Using open data from governments -  google and some location-based data to provide useful apps for Taipei Citizens.,FALSE,,FALSE,,,0
1176,FALSE,,FALSE,Provids open information and applications to help educate consumers on prospective and existing plug-in electric vehicles (PEVs) and other renewable energy products.,FALSE,,FALSE,,FALSE,,,0
1177,FALSE,,FALSE,,TRUE,Pharmapod uses data on pharmacies and medicines in Ireland to inform risk management and report systems for pharnacies. It's Incident Reporting and Learning System (GRLS) is a cloud-based software enables pharmacists to systematically record medication-related incidents and risks in practice and carry out effective root-cause analysis.,FALSE,,FALSE,,,0
1178,FALSE,,FALSE,,TRUE,Personal health assisting services and probability model calculations,FALSE,,FALSE,,,0
1179,FALSE,,FALSE,,TRUE,uses open data to prescribe customized recommendations for cost savings environmental impact and health.,FALSE,,FALSE,,,0
1180,FALSE,,FALSE,Uses open datas to write software and create algorithms. By monitoring location-based usage they uncover the energy-saving opportunities that offer the biggest return. PlotWatt then generates customized recommendations to help employees reduce usage through small changes to their daily routines.,FALSE,,FALSE,,FALSE,,,0
1181,FALSE,,TRUE,leverage open environmental data in the Plume Air Report app.,FALSE,,FALSE,,FALSE,,,0
1183,TRUE,Using public information -  data visualizations and semantic technology -  Poderopedia helps understand the relationships between people -  companies and public interest organizations -  to reflect on conflicts of interest and to promote greater transparency for all.,TRUE,Poderopedia.org uses parliament open data,FALSE,,FALSE,,FALSE,,,0
1184,TRUE,uses federal nutritional info open dataset to calculate and provide a health score for food options in the user's vicinity to encourage heathy food choices and healthy lifestyles,FALSE,"Uses available open data includes demographics, home sale statistics, health data, mortgage trends, school performance scores and labor data like unemployment, crime statistics and city crime rates, to help companies GIS mapping services to easily incorporate their own data and leverage it against the thousands of indicators already available in PolicyMap.",FALSE,,FALSE,,FALSE,,,0
1185,FALSE,,FALSE,,TRUE,Data journalism.,FALSE,,FALSE,,,0
1186,FALSE,,TRUE,The Pos Rep app uses open data to provide employment and health assistance.,FALSE,,FALSE,,FALSE,,,0
1187,FALSE,,TRUE,Develops products based on open data,FALSE,,FALSE,,FALSE,,,0
1188,FALSE,,FALSE,"Uses open healthcare information technology to transform decision-making, enabling healthcare organizations to target resources in ways that improve member health, quality of care, and financial performance. Uses all available data on healthcare enterprises, sophisticated analytics and consumer data to act as consultants to consumers. They:Â Reveal impactable risk at an individual level in time to make a difference; Identify the individuals that are most likely to engage; Recommend interventions with the highest probability of success",FALSE,,TRUE,uses open data to write research papers about the open innovation of healthcare and how to improve risk adjustment performance,FALSE,,,0
1189,FALSE,,FALSE,,TRUE,open data is used to implement a disruptive model for remote -  continuous health monitoring through telemedicine -  health coaches -  and mobile clinic units.,FALSE,,FALSE,,,0
1190,FALSE,,FALSE,Uses open data to look at global transportation market to advise clients which service provider is best to use,FALSE,,FALSE,,FALSE,,,0
1191,FALSE,,FALSE,,TRUE,Uses Taiwan's government marine weather information -  port statistics -  and customs import and export trade statistics -  as well as data from the USA's International Trade Administration and open data information of Shanghai port international Port offers shippers to inform its processes,FALSE,,FALSE,,,0
1192,FALSE,,FALSE,an mhealth app that uses open geographical data to  help reduce the cost of care while delivering better quality of life for individuals with chronic respiratory disease.,FALSE,,TRUE,uses open data to generate research resources for their consumers about current costs and rise of asthma treatment,FALSE,,,0
1193,FALSE,,FALSE,,TRUE,Information on the cost and location of properties integrated online,FALSE,,FALSE,,,0
1194,FALSE,,TRUE,open data related to geography -  education -  transporation -  and the environment is used to develop a detailed analysis of the real estate market.,FALSE,,FALSE,,FALSE,,,0
1195,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1196,FALSE,,TRUE,ProQuest Dialog provides a collection of comprehensive full-text patents to researchers,FALSE,,FALSE,,FALSE,,,0
1197,TRUE,"Uses open data to redress the limited institutional capacity in India for strengthening training, research and policy development in the area of Public Health.",FALSE,,FALSE,,TRUE,"PHFI gathers info from international academia, state and central governments, multi & bi-lateral agencies and civil society groups.to develop training, research and policy development in the area of Public Health.",FALSE,,,0
1198,TRUE,obudget.org uses Israel's parliament open data,FALSE,,FALSE,,FALSE,,FALSE,,,0
1199,FALSE,,TRUE,service is fully based on open data,FALSE,,FALSE,,FALSE,,,0
1200,FALSE,,TRUE,created CrimeReports using public crime data,FALSE,,FALSE,,FALSE,,,0
1201,TRUE,"Calls for an open and accountable extractive sector, so that oil, gas and mining revenues improve the lives of people in resource-rich countries.",FALSE,,TRUE,"Uses open data to conduct campaigns to change the existing rules, create transparent contracts and expose mendatory disclosures to the public. ",FALSE,,FALSE,,,0
1202,FALSE,,FALSE,"Uses open data to research and facilitate the adoption of new approaches for applying new, digital data sources and real-time analysis techniques to social development.",FALSE,,FALSE,,FALSE,,,0
1203,FALSE,,TRUE,app DÃ_nde? uses open data,FALSE,,FALSE,,FALSE,,,0
1204,FALSE,,FALSE,"Uses open data to provide services include conducting community research, tailoring apps for staff efficiency and public accessibility, doing analytics and reporting on population's needs, and tracking services people receive outside the clinic.",FALSE,,FALSE,,FALSE,,,0
1205,FALSE,,FALSE,"Help data analysts to save time, efforts and money by delivering high-quality financial and economic data in the precise format they need.",FALSE,,FALSE,,FALSE,,,0
1205,FALSE,,TRUE,website uses parliamentary data as part of its mission.,FALSE,,FALSE,,FALSE,,,0
1207,FALSE,,TRUE,tools allow customers to access IP databases can be analyzed -  shared and archived.,FALSE,,FALSE,,FALSE,,,0
1208,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1209,FALSE,,FALSE,,TRUE,My Voice -  an SMS-based program to collect and act on citizen feedback on health care services.,FALSE,,FALSE,,,0
1210,FALSE,,TRUE,Created Vantrash - a website that digitizes the garbage schedule and sends users an email the day before their garbage day,FALSE,,FALSE,,FALSE,,,0
1211,FALSE,,TRUE,Red Cross Hurricane app uses data from DOT and NOAA,FALSE,,FALSE,,FALSE,,,0
1211,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,0
1212,FALSE,,FALSE,Uses open data to condect survey and post reviews online for people to save money in buying houses.,FALSE,,FALSE,,FALSE,,,0
1213,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1214,FALSE,,TRUE,develops products based on open data,FALSE,,FALSE,,FALSE,,,0
1215,FALSE,,TRUE,Provides tools and support for organizations to better share and connect information and knowledge -,FALSE,,FALSE,,FALSE,,,0
1216,TRUE,use of open data in various projects -  e.g. RadiografÃ_a del Congreso,FALSE,,FALSE,,FALSE,,FALSE,,,0
1217,FALSE,,FALSE,Uses open data to provide transparent government information through internet and allow citizens to supervise the government in an easy way.,FALSE,,FALSE,,FALSE,,,0
1218,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1219,FALSE,,TRUE,publish patterns and trends on assignment transfer related to patent transactions,FALSE,,FALSE,,FALSE,,,0
1220,FALSE,,FALSE,,TRUE,Ridescout helps users find more efficient routes through providing them with information about traffic and congestion on the roads.,FALSE,,FALSE,,,0
1222,FALSE,,FALSE,"Uses open data to aggregate and distribute real time transit arrivals, schedules and service alerts for display on any type of screen.",FALSE,,FALSE,,FALSE,,,0
1223,FALSE,,FALSE,,TRUE,Adds information on close-by public transport routes to a service to find and consult information on indoor soccer fields.,FALSE,,FALSE,,,0
1224,FALSE,,FALSE,,TRUE,Creator of Ready2Help - uses satellite images to compare surface before and after a major disaster such as an earthquake,FALSE,,FALSE,,,0
1225,FALSE,,FALSE,Uses open data to provide real estate information for people who want to rent and buy houses. ,FALSE,,FALSE,,FALSE,,,0
1226,FALSE,,FALSE,,TRUE,financial and economic news,FALSE,,FALSE,,,0
1228,TRUE,court decisions are published in a searchable format online by category -  judge -  law -  and more.,FALSE,,FALSE,,FALSE,,FALSE,,,0
1229,FALSE,,FALSE,,TRUE,Analysis of data from Official Single Register of Legal Entities -  daily monitoring of changes in registration data.,FALSE,,FALSE,,,0
1230,FALSE,,FALSE,,TRUE,Sanoma News uses open data in various investigations -  and is a partner in the CitySDK project,FALSE,,FALSE,,,0
1231,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1232,FALSE,,TRUE,provides microgrid and CHP project development and design.,TRUE,the ESCO division provides modernization -  measurement and verification -  and efficiency improvements to existing EPA Combined Heat and Power (CHP) installations,FALSE,,FALSE,,,0
1233,FALSE,,FALSE,,TRUE,rating site pulls from open data to populate trucking company profiles (e.g. DOT number),FALSE,,FALSE,,,0
1235,TRUE,"Make communities better through transparency, collaboration, and cooperation.",FALSE,"Uses open data to create a communications platform for citizens to report non-emergency issues, and for governments to track, manage, and reply.",FALSE,,FALSE,,FALSE,,,0
1236,TRUE,"Uses open data to create a U.S. criminal justice system by promoting reforms in sentencing policy, addressing unjust racial disparities and practices, and advocating for alternatives to incarceration.",FALSE,,FALSE,,FALSE,,FALSE,,,0
1237,FALSE,"",FALSE,"Develp an app which allows users, especially young people who consider post-secondary education, to view the average rent and tuition based on institution and program of study at a glance.",FALSE,,FALSE,,FALSE,,,0
1239,FALSE,,TRUE,Shimba Technologies -  in partnership with Nokia -  developed MedAfrica - a Medical Services Content Platform focusing on delivering basic information about health and medicine to phones and enabling people to use that information on their own. The app provides important health information including first aid -  a list of all registered doctors categorized by specialty -  a list of all hospitals including maps to their locations -  diet tips and alerts.,FALSE,,FALSE,,FALSE,,,0
1240,FALSE,,FALSE,"Uses open data to build an intelligent, tax-efficient, diversified portfolio for clients to make proper investment decisions.",FALSE,,FALSE,,FALSE,,,0
1241,FALSE,,FALSE,"Uses open data to develop a student loan comparison tool for borrowers to choose loan options by lender, APR, monthly payment.",FALSE,,FALSE,,FALSE,,,0
1242,TRUE,user parliament data in Malaysian BillWatcher http,FALSE,,FALSE,,FALSE,,FALSE,,,0
1243,FALSE,,TRUE,"Titled ""Game My Village"" this game boosts citizen engagement and government transparency by inviting citizens to develop a village using real data. The initiative will be piloted in a total of four villages and so far -  the platform has been created and a pilot tested in the village of Bojenegoro with support of local government officials. Ultimately -  by involving citizens in local planning and budgeting - and making them part of the design process - the project aims to secure greater citizen engagement and government responsiveness.",FALSE,,FALSE,,FALSE,,,0
1243,FALSE,,FALSE,,TRUE,The company uses disaster mapping data from National Science and Technology Center for Disaster Reduction -  and geographic data from the Ministry of the Interior in the development of its services,FALSE,,FALSE,,,0
1245,FALSE,,TRUE,uses open data to provide earthquake monitoring,FALSE,,FALSE,,FALSE,,,0
1246,FALSE,,FALSE,,TRUE,open data is used to improve measuring -  predicting and limiting climate risk to agriculture.,FALSE,,FALSE,,,0
1247,FALSE,,FALSE,"Uses open data to provide digital services and tools to help governments and other social impact organizations achieve their missions, and empower communities by better using technology and data.",FALSE,,FALSE,,FALSE,,,0
1248,TRUE,To support the services of a smart city.,FALSE,Uses open data to develop new apps by users of various types including experimental advanced research on IoT technologies and realistic assessment of usersâ€™ acceptability tests.,FALSE,,FALSE,,FALSE,,,0
1249,FALSE,,FALSE,,FALSE,,TRUE,uses open data of drug interactions in information production system.,FALSE,,,0
1250,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,,,0
1251,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,,0
1252,FALSE,,FALSE,,TRUE,Social Progress Index uses open data from various countries around the world,FALSE,,FALSE,,,0
1253,TRUE,Uses open data to promote the communication among social communities for social justice and community inclusion.,FALSE,,FALSE,,FALSE,,FALSE,,,0
1254,FALSE,,FALSE,"Uses open data to provide cloud-based solutions called Software as a Service (SaaS), to deliver data-driven innovation and cost-savings to public sector leaders and constitutes around the world. ",FALSE,,FALSE,,FALSE,,,0
1255,FALSE,,FALSE,"Uses open data to provide ""Native App"" and ""Hybrid App"" services to clients, with which client companies can create innovative mobile application products.",FALSE,,FALSE,,FALSE,,,0
